CustomerID,Age,Gender,TenureMonths,ContractType,InternetService,TechSupport,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn
CUST-1537,75,Female,68,Two year,DSL,Yes,Bank transfer,Yes,75.28,5131.83,5,2,0
CUST-1538,72,Female,71,Month-to-month,Fiber optic,No,Credit card,Yes,88.07,6262.78,0,3,1
CUST-1539,43,Male,33,Month-to-month,No,No internet service,Credit card,Yes,23.13,759.77,0,2,1
CUST-1540,54,Female,24,Month-to-month,DSL,Yes,Electronic check,Yes,77.27,1860.35,2,1,0
CUST-1541,43,Male,61,One year,Fiber optic,No,Credit card,No,108.08,6580.35,2,4,0
CUST-1542,70,Female,61,One year,DSL,No,Bank transfer,No,67.49,4100.0,0,5,0
CUST-1543,40,Female,28,Month-to-month,Fiber optic,No,Electronic check,No,94.89,2634.61,1,2,1
CUST-1544,26,Male,58,Month-to-month,No,No internet service,Electronic check,Yes,23.02,1341.32,2,1,0
CUST-1545,29,Female,43,Two year,Fiber optic,Yes,Electronic check,No,96.6,4133.12,2,4,0
CUST-1546,70,Female,41,Month-to-month,DSL,No,Credit card,Yes,69.38,2837.09,2,2,1
CUST-1547,18,Male,39,One year,Fiber optic,Yes,Bank transfer,Yes,110.64,4314.04,1,3,0
CUST-1548,75,Female,49,Two year,Fiber optic,Yes,Bank transfer,No,117.81,5787.62,4,1,1
CUST-1549,75,Female,17,Month-to-month,No,No internet service,Electronic check,No,21.99,365.16,4,2,1
CUST-1550,18,Male,70,Month-to-month,No,No internet service,Bank transfer,Yes,22.6,1598.7,0,4,0
CUST-1551,64,Male,70,One year,Fiber optic,No,Electronic check,Yes,96.7,6783.09,1,4,0
CUST-1552,51,Male,65,Two year,Fiber optic,No,Mailed check,Yes,85.9,5567.43,0,2,0
CUST-1553,49,Male,5,Month-to-month,No,No internet service,Bank transfer,No,22.73,130.49,1,3,0
CUST-1554,71,Male,2,Two year,No,No internet service,Electronic check,Yes,26.43,48.61,2,2,0
CUST-1555,65,Female,22,Month-to-month,Fiber optic,No,Credit card,No,116.41,2553.54,3,1,1
CUST-1556,42,Male,57,Month-to-month,DSL,No,Electronic check,Yes,65.36,3721.33,0,5,0
CUST-1557,57,Male,66,One year,Fiber optic,No,Bank transfer,Yes,100.94,6661.99,1,4,0
CUST-1558,62,Female,16,Two year,No,No internet service,Mailed check,Yes,20.25,317.77,4,3,0
CUST-1559,70,Female,51,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,123.77,6299.67,2,4,0
CUST-1560,18,Male,39,Two year,Fiber optic,Yes,Electronic check,Yes,93.46,3633.67,2,4,0
CUST-1561,33,Male,40,One year,DSL,Yes,Electronic check,No,81.9,3278.08,4,4,0
CUST-1562,56,Male,38,Month-to-month,Fiber optic,No,Credit card,No,102.12,3878.15,1,1,0
CUST-1563,22,Female,60,Month-to-month,DSL,Yes,Electronic check,No,69.84,4198.31,2,2,0
CUST-1564,39,Male,59,Two year,DSL,Yes,Credit card,No,81.48,4808.11,2,4,0
CUST-1565,46,Female,10,Month-to-month,Fiber optic,No,Credit card,No,85.85,859.66,3,3,1
CUST-1566,72,Female,64,Month-to-month,Fiber optic,No,Electronic check,Yes,105.35,6751.29,0,5,1
CUST-1567,20,Male,63,Month-to-month,DSL,No,Electronic check,No,65.98,4178.02,1,4,0
CUST-1568,29,Female,49,Two year,Fiber optic,Yes,Bank transfer,Yes,100.68,4955.21,1,5,0
CUST-1569,43,Female,64,One year,DSL,Yes,Credit card,Yes,71.58,4601.23,2,2,0
CUST-1570,33,Male,32,One year,No,No internet service,Credit card,Yes,25.22,820.1,0,5,0
CUST-1571,68,Female,7,Month-to-month,DSL,Yes,Mailed check,Yes,77.54,574.06,2,3,1
CUST-1572,54,Female,21,One year,Fiber optic,Yes,Credit card,Yes,93.03,1960.2,2,5,1
CUST-1573,39,Female,20,One year,Fiber optic,No,Electronic check,No,117.79,2360.68,1,2,0
CUST-1574,74,Female,26,Two year,Fiber optic,No,Credit card,Yes,90.76,2393.42,2,3,1
CUST-1575,46,Female,68,Two year,Fiber optic,No,Credit card,Yes,93.18,6295.35,2,4,0
CUST-1576,31,Female,15,Month-to-month,Fiber optic,Yes,Electronic check,Yes,102.22,1530.09,1,3,1
CUST-1577,45,Female,14,One year,DSL,No,Electronic check,Yes,55.76,799.43,2,3,0
CUST-1578,22,Female,27,Month-to-month,Fiber optic,Yes,Electronic check,Yes,97.31,2642.07,1,5,0
CUST-1579,64,Female,40,Month-to-month,Fiber optic,No,Electronic check,Yes,119.52,4819.28,2,3,0
CUST-1580,66,Female,58,Month-to-month,Fiber optic,No,Credit card,Yes,96.03,5571.35,0,4,0
CUST-1581,47,Male,28,Month-to-month,DSL,Yes,Mailed check,Yes,65.31,1822.22,0,1,1
CUST-1582,63,Male,26,Month-to-month,Fiber optic,Yes,Electronic check,No,96.74,2510.26,0,4,1
CUST-1583,69,Male,63,One year,DSL,No,Mailed check,No,69.39,4376.34,0,4,0
CUST-1584,22,Male,66,Month-to-month,Fiber optic,Yes,Credit card,Yes,122.91,8136.38,1,3,1
CUST-1585,29,Male,25,One year,No,No internet service,Bank transfer,Yes,22.06,576.01,3,1,0
CUST-1586,33,Female,3,Month-to-month,No,No internet service,Mailed check,Yes,20.17,59.67,1,3,1
CUST-1587,43,Male,72,Month-to-month,Fiber optic,No,Electronic check,No,92.81,6686.12,2,1,0
CUST-1588,43,Female,44,One year,Fiber optic,Yes,Credit card,Yes,94.98,4169.95,0,1,0
CUST-1589,65,Male,42,Month-to-month,Fiber optic,No,Credit card,Yes,88.62,3714.43,1,4,0
CUST-1590,38,Female,6,Month-to-month,Fiber optic,Yes,Electronic check,No,108.1,664.29,2,2,1
CUST-1591,56,Female,39,One year,DSL,Yes,Electronic check,Yes,67.6,2660.43,0,2,1
CUST-1592,53,Male,52,Month-to-month,No,No internet service,Electronic check,Yes,24.13,1244.3,2,4,0
CUST-1593,50,Female,23,Month-to-month,DSL,No,Electronic check,Yes,60.07,1385.25,2,1,1
CUST-1594,47,Male,50,Month-to-month,No,No internet service,Bank transfer,No,27.52,1372.35,0,3,0
CUST-1595,54,Female,43,Two year,Fiber optic,Yes,Credit card,No,124.71,5375.49,1,2,0
CUST-1596,40,Male,19,One year,Fiber optic,No,Mailed check,No,104.84,1986.13,2,3,0
CUST-1597,75,Female,69,One year,DSL,Yes,Credit card,Yes,70.09,4807.31,3,4,0
CUST-1598,27,Male,51,One year,Fiber optic,Yes,Mailed check,Yes,106.34,5438.4,2,4,0
CUST-1599,71,Female,11,Month-to-month,DSL,Yes,Bank transfer,No,71.24,779.09,1,2,0
CUST-1600,22,Female,12,Month-to-month,Fiber optic,Yes,Bank transfer,No,118.47,1418.65,0,1,1
CUST-1601,53,Male,8,One year,Fiber optic,No,Electronic check,Yes,100.81,813.01,0,1,1
CUST-1602,51,Male,24,Month-to-month,No,No internet service,Mailed check,No,26.85,649.69,2,3,1
CUST-1603,69,Male,41,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,126.04,5174.48,1,5,0
CUST-1604,48,Male,36,Month-to-month,No,No internet service,Electronic check,Yes,22.69,792.39,1,2,0
CUST-1605,27,Female,72,Month-to-month,No,No internet service,Mailed check,No,24.49,1771.62,1,2,0
CUST-1606,75,Male,55,Two year,No,No internet service,Mailed check,Yes,20.76,1113.16,1,1,0
CUST-1607,36,Male,9,Month-to-month,DSL,No,Credit card,No,59.01,542.63,1,4,0
CUST-1608,75,Male,47,Month-to-month,DSL,Yes,Mailed check,Yes,71.27,3366.47,0,4,0
CUST-1609,49,Female,15,Month-to-month,No,No internet service,Credit card,Yes,21.65,304.22,3,4,1
CUST-1610,18,Male,48,Two year,Fiber optic,Yes,Mailed check,No,123.68,5941.57,2,5,0
CUST-1611,73,Male,42,Month-to-month,DSL,No,Credit card,No,58.17,2459.0,2,3,0
CUST-1612,22,Male,60,Month-to-month,DSL,Yes,Bank transfer,Yes,72.11,4319.86,1,2,0
CUST-1613,62,Male,70,One year,Fiber optic,No,Credit card,Yes,106.2,7444.1,0,2,1
CUST-1614,21,Female,12,One year,Fiber optic,Yes,Mailed check,No,117.22,1364.86,2,4,0
CUST-1615,33,Male,2,Month-to-month,Fiber optic,No,Bank transfer,Yes,98.41,213.29,2,4,0
CUST-1616,41,Male,7,Month-to-month,DSL,No,Bank transfer,No,72.38,507.11,2,3,0
CUST-1617,33,Female,3,Month-to-month,No,No internet service,Mailed check,No,24.55,69.78,3,4,0
CUST-1618,72,Female,3,Month-to-month,Fiber optic,No,Electronic check,Yes,100.38,315.9,3,4,0
CUST-1619,19,Male,27,Month-to-month,No,No internet service,Electronic check,Yes,20.54,580.52,1,5,0
CUST-1620,66,Female,40,Month-to-month,DSL,No,Electronic check,Yes,64.29,2578.89,0,3,0
CUST-1621,45,Female,33,Month-to-month,No,No internet service,Credit card,No,26.57,,0,4,0
CUST-1622,49,Male,1,Month-to-month,DSL,No,Electronic check,Yes,67.29,67.29,4,2,1
CUST-1623,44,Female,8,One year,DSL,Yes,Electronic check,Yes,79.64,647.11,2,4,0
CUST-1624,37,Female,32,Two year,Fiber optic,Yes,Bank transfer,Yes,110.29,3527.3,2,5,0
CUST-1625,41,Male,48,One year,No,No internet service,Electronic check,Yes,20.95,993.78,2,3,0
CUST-1626,29,Male,4,Month-to-month,Fiber optic,No,Mailed check,Yes,85.48,312.99,1,4,1
CUST-1627,67,Male,70,Month-to-month,No,No internet service,Electronic check,Yes,22.43,1579.28,0,4,0
CUST-1628,52,Female,19,Two year,No,No internet service,Credit card,No,25.58,499.15,4,1,0
CUST-1629,50,Female,32,Month-to-month,Fiber optic,Yes,Credit card,No,120.66,3881.25,3,3,0
CUST-1630,50,Female,9,Month-to-month,Fiber optic,Yes,Credit card,No,103.35,947.8,4,2,1
CUST-1631,68,Male,12,One year,DSL,No,Mailed check,Yes,64.91,767.34,2,5,0
CUST-1632,60,Female,11,One year,Fiber optic,Yes,Bank transfer,Yes,107.74,1204.5,2,4,0
CUST-1633,54,Female,46,One year,No,No internet service,Electronic check,No,23.28,1091.83,1,1,1
CUST-1634,29,Male,16,Month-to-month,Fiber optic,No,Electronic check,Yes,93.1,1485.7,2,2,1
CUST-1635,20,Male,1,Month-to-month,Fiber optic,No,Electronic check,No,89.77,90.2,1,3,1
CUST-1636,18,Female,63,Two year,No,No internet service,Bank transfer,No,21.57,1344.9,4,3,0
CUST-1637,50,Male,21,Month-to-month,DSL,No,Mailed check,Yes,56.11,1200.52,2,1,1
CUST-1638,57,Female,30,One year,No,No internet service,Mailed check,No,21.59,625.02,4,3,0
CUST-1639,27,Male,13,One year,Fiber optic,No,Electronic check,No,85.32,1117.18,1,3,1
CUST-1640,60,Male,34,One year,DSL,Yes,Mailed check,Yes,75.55,2559.75,1,1,1
CUST-1641,61,Male,4,Month-to-month,DSL,Yes,Bank transfer,Yes,69.33,260.7,0,4,0
CUST-1642,46,Male,28,Month-to-month,DSL,No,Mailed check,Yes,74.46,2056.76,0,5,0
CUST-1643,30,Female,59,One year,DSL,Yes,Bank transfer,Yes,66.87,3942.1,0,4,0
CUST-1644,29,Male,27,Two year,DSL,No,Electronic check,Yes,61.92,1652.87,3,4,0
CUST-1645,48,Female,69,Two year,Fiber optic,No,Credit card,Yes,97.52,6729.73,2,2,0
CUST-1646,63,Female,25,Month-to-month,Fiber optic,No,Bank transfer,No,85.3,2159.04,2,2,1
CUST-1647,19,Female,3,Month-to-month,DSL,Yes,Electronic check,Yes,79.78,242.33,2,2,0
CUST-1648,68,Male,68,Two year,Fiber optic,No,Electronic check,Yes,86.12,5886.12,0,4,0
CUST-1649,67,Female,25,One year,DSL,No,Bank transfer,No,73.8,1830.27,0,5,0
CUST-1650,52,Female,20,Two year,Fiber optic,No,Credit card,Yes,116.22,2305.19,1,4,0
CUST-1651,40,Male,34,Month-to-month,DSL,Yes,Mailed check,No,73.71,2490.73,1,5,0
CUST-1652,34,Male,26,One year,DSL,No,Electronic check,Yes,65.87,1711.64,2,4,0
CUST-1653,43,Female,5,One year,Fiber optic,No,Credit card,Yes,107.88,580.24,1,3,1
CUST-1654,25,Female,61,One year,Fiber optic,No,Bank transfer,Yes,98.55,5986.62,1,3,1
CUST-1655,46,Male,9,Month-to-month,Fiber optic,No,Mailed check,No,107.65,978.14,0,1,1
CUST-1656,43,Female,50,Month-to-month,DSL,Yes,Mailed check,Yes,63.9,3184.5,3,1,0
CUST-1657,27,Female,6,One year,No,No internet service,Electronic check,No,20.43,119.22,2,4,0
CUST-1658,43,Female,60,Month-to-month,Fiber optic,No,Bank transfer,Yes,101.0,6041.13,3,3,1
CUST-1659,51,Female,44,Month-to-month,DSL,No,Mailed check,Yes,65.99,2916.75,2,3,0
CUST-1660,68,Female,11,Two year,Fiber optic,Yes,Credit card,Yes,124.07,1364.11,1,3,1
CUST-1661,58,Male,66,Month-to-month,DSL,No,Mailed check,No,57.09,3784.25,1,2,0
CUST-1662,24,Male,47,Two year,No,No internet service,Mailed check,No,26.58,1251.89,3,3,0
CUST-1663,21,Male,3,Month-to-month,Fiber optic,No,Mailed check,Yes,92.35,248.08,3,3,1
CUST-1664,75,Female,30,One year,DSL,No,Credit card,Yes,62.88,1902.85,0,3,0
CUST-1665,70,Female,21,Two year,Fiber optic,No,Credit card,Yes,96.08,1987.48,2,4,0
CUST-1666,67,Male,28,Month-to-month,Fiber optic,No,Mailed check,Yes,99.01,2744.23,2,3,1
CUST-1667,62,Female,62,Month-to-month,Fiber optic,No,Bank transfer,Yes,90.27,5582.98,0,4,0
CUST-1668,28,Female,33,Month-to-month,Fiber optic,No,Bank transfer,No,102.62,3372.9,2,5,0
CUST-1669,46,Female,35,Month-to-month,DSL,Yes,Mailed check,No,79.03,2786.99,3,5,0
CUST-1670,73,Male,52,One year,Fiber optic,No,Electronic check,Yes,100.45,5220.83,1,5,0
CUST-1671,53,Female,34,Two year,DSL,No,Mailed check,Yes,64.81,2222.25,2,2,0
CUST-1672,42,Male,41,Month-to-month,Fiber optic,No,Electronic check,No,114.71,4694.59,3,1,0
CUST-1673,38,Male,51,Month-to-month,Fiber optic,No,Credit card,No,109.71,5599.97,2,2,1
CUST-1674,74,Male,47,Month-to-month,DSL,Yes,Electronic check,Yes,72.81,3429.18,1,2,0
CUST-1675,53,Male,58,One year,No,No internet service,Credit card,Yes,22.06,1289.92,1,5,0
CUST-1676,27,Male,57,Month-to-month,Fiber optic,No,Mailed check,Yes,115.97,6603.32,2,4,1
CUST-1677,54,Female,23,One year,No,No internet service,Bank transfer,Yes,24.62,560.59,3,1,0
CUST-1678,26,Male,48,One year,DSL,Yes,Mailed check,Yes,67.42,3231.69,1,2,0
CUST-1679,41,Female,22,One year,DSL,No,Electronic check,Yes,60.38,1303.57,2,2,0
CUST-1680,52,Male,17,Month-to-month,DSL,No,Mailed check,No,71.06,1206.76,2,4,0
CUST-1681,66,Female,69,One year,Fiber optic,Yes,Electronic check,Yes,94.55,6518.19,2,4,0
CUST-1682,52,Female,11,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,127.72,1413.62,3,5,1
CUST-1683,65,Male,15,Month-to-month,DSL,No,Mailed check,Yes,57.61,865.52,2,5,1
CUST-1684,53,Male,35,Two year,Fiber optic,No,Bank transfer,No,112.86,3970.15,2,2,0
CUST-1685,35,Male,33,One year,No,No internet service,Electronic check,No,23.16,765.33,1,3,0
CUST-1686,66,Female,16,Month-to-month,Fiber optic,Yes,Electronic check,Yes,110.23,1755.25,0,2,1
CUST-1687,56,Female,34,Month-to-month,Fiber optic,No,Mailed check,Yes,115.82,3938.75,0,3,1
CUST-1688,49,Male,66,Month-to-month,DSL,No,Credit card,No,63.26,4186.02,1,5,0
CUST-1689,41,Female,40,Month-to-month,Fiber optic,No,Bank transfer,Yes,103.81,4125.8,5,3,0
CUST-1690,40,Male,28,Month-to-month,DSL,No,Mailed check,Yes,55.99,1556.99,3,4,1
CUST-1691,49,Male,47,Month-to-month,DSL,No,Mailed check,Yes,55.05,2576.94,4,3,0
CUST-1692,54,Female,39,Month-to-month,No,No internet service,Electronic check,Yes,21.96,862.6,1,1,0
CUST-1693,29,Male,70,One year,No,No internet service,Credit card,Yes,25.44,1788.71,1,1,0
CUST-1694,66,Female,20,One year,DSL,No,Bank transfer,No,57.43,1150.12,2,3,0
CUST-1695,72,Male,1,One year,DSL,No,Electronic check,No,57.28,57.28,0,4,0
CUST-1696,30,Female,72,Month-to-month,No,No internet service,Bank transfer,Yes,23.29,1652.1,1,2,1
CUST-1697,40,Male,63,Two year,Fiber optic,No,Electronic check,No,107.67,6779.63,1,4,0
CUST-1698,42,Male,67,Two year,Fiber optic,Yes,Credit card,Yes,117.92,7893.12,1,4,0
CUST-1699,52,Female,4,Two year,Fiber optic,No,Electronic check,Yes,91.25,365.08,1,3,1
CUST-1700,58,Male,58,Two year,Fiber optic,Yes,Bank transfer,Yes,95.79,5548.78,2,4,0
CUST-1701,47,Female,25,Two year,DSL,Yes,Electronic check,No,81.81,2068.22,3,3,0
CUST-1702,34,Female,47,Month-to-month,DSL,Yes,Bank transfer,Yes,68.21,3171.46,0,4,0
CUST-1703,66,Female,38,Month-to-month,DSL,Yes,Bank transfer,Yes,80.07,3047.2,1,4,0
CUST-1704,37,Female,15,One year,Fiber optic,No,Bank transfer,No,115.22,1740.72,2,5,0
CUST-1705,65,Female,63,One year,DSL,Yes,Bank transfer,No,78.45,4952.87,1,3,0
CUST-1706,42,Female,21,One year,Fiber optic,No,Credit card,No,90.91,1920.92,2,3,1
CUST-1707,39,Female,57,Month-to-month,DSL,No,Electronic check,Yes,71.44,4086.05,1,2,1
CUST-1708,30,Female,53,Month-to-month,DSL,No,Electronic check,Yes,70.39,3721.61,3,2,1
CUST-1709,36,Male,46,Month-to-month,Fiber optic,Yes,Electronic check,Yes,113.89,5222.42,3,4,0
CUST-1710,66,Male,14,Two year,Fiber optic,No,Credit card,Yes,96.8,1324.68,2,5,0
CUST-1711,53,Female,17,One year,Fiber optic,No,Mailed check,No,94.19,1595.79,0,3,0
CUST-1712,29,Male,39,Month-to-month,No,No internet service,Bank transfer,Yes,20.98,806.56,1,2,0
CUST-1713,58,Male,9,Month-to-month,No,No internet service,Bank transfer,Yes,24.08,234.14,3,2,1
CUST-1714,36,Male,6,Month-to-month,DSL,No,Electronic check,No,66.71,395.95,1,3,0
CUST-1715,29,Male,23,Two year,Fiber optic,No,Electronic check,Yes,97.58,2228.88,1,2,0
CUST-1716,26,Female,59,One year,Fiber optic,No,Electronic check,Yes,101.64,5978.93,1,2,1
CUST-1717,24,Female,46,One year,DSL,No,Mailed check,No,62.27,2894.25,2,4,0
CUST-1718,45,Male,38,Month-to-month,DSL,Yes,Electronic check,No,75.82,2880.83,2,1,0
CUST-1719,31,Female,14,One year,Fiber optic,No,Electronic check,No,116.54,1619.84,3,3,0
CUST-1720,48,Female,72,Month-to-month,Fiber optic,Yes,Credit card,Yes,98.74,7111.14,1,4,0
CUST-1721,69,Male,62,One year,DSL,No,Credit card,Yes,62.63,3911.51,2,2,0
CUST-1722,36,Female,35,Month-to-month,Fiber optic,Yes,Mailed check,No,97.93,3421.7,1,4,1
CUST-1723,75,Male,19,Month-to-month,Fiber optic,Yes,Electronic check,Yes,114.87,2192.84,2,4,0
CUST-1724,64,Male,30,One year,Fiber optic,No,Electronic check,Yes,110.51,3333.1,2,4,0
CUST-1725,33,Female,25,Two year,DSL,No,Bank transfer,No,73.64,1812.63,2,3,0
CUST-1726,70,Male,40,Month-to-month,No,No internet service,Credit card,Yes,22.23,879.62,0,3,1
CUST-1727,22,Female,14,Two year,No,No internet service,Electronic check,No,27.6,402.32,1,4,0
CUST-1728,52,Female,26,Month-to-month,DSL,No,Electronic check,Yes,56.27,1452.53,0,4,0
CUST-1729,29,Male,22,Month-to-month,DSL,No,Credit card,Yes,67.06,1481.54,1,3,1
CUST-1730,42,Female,48,Month-to-month,Fiber optic,No,Bank transfer,Yes,87.0,4164.62,3,1,0
CUST-1731,69,Female,51,Month-to-month,DSL,Yes,Electronic check,No,80.88,4118.2,2,1,0
CUST-1732,38,Male,3,Month-to-month,Fiber optic,No,Bank transfer,Yes,103.54,302.11,1,1,1
CUST-1733,53,Female,42,Month-to-month,DSL,Yes,Electronic check,Yes,76.39,3217.93,2,3,0
CUST-1734,70,Female,19,Month-to-month,Fiber optic,No,Mailed check,No,114.11,2171.11,2,1,1
CUST-1735,40,Female,28,Two year,Fiber optic,No,Bank transfer,No,90.26,2528.76,2,3,1
CUST-1736,33,Female,45,Month-to-month,Fiber optic,Yes,Credit card,No,94.35,4283.36,0,4,0
CUST-1737,74,Male,71,One year,Fiber optic,No,Mailed check,Yes,115.76,8245.06,1,2,0
CUST-1738,56,Female,63,Month-to-month,Fiber optic,Yes,Credit card,Yes,104.02,6523.54,1,4,1
CUST-1739,62,Female,19,One year,Fiber optic,No,Mailed check,No,89.51,1694.04,1,4,0
CUST-1740,70,Female,47,Month-to-month,No,No internet service,Bank transfer,No,23.75,1152.65,1,2,0
CUST-1741,59,Female,14,Month-to-month,DSL,No,Mailed check,Yes,66.97,928.96,0,4,1
CUST-1742,75,Female,38,Month-to-month,DSL,No,Credit card,Yes,55.62,2144.88,0,4,0
CUST-1743,56,Male,53,Month-to-month,No,No internet service,Credit card,No,22.2,1170.21,1,3,1
CUST-1744,31,Female,61,Month-to-month,No,No internet service,Electronic check,Yes,20.26,1232.35,1,2,0
CUST-1745,48,Female,36,One year,DSL,Yes,Credit card,No,71.41,2583.71,0,3,0
CUST-1746,75,Female,40,Two year,No,No internet service,Credit card,Yes,27.16,1085.05,3,5,0
CUST-1747,22,Female,30,Two year,Fiber optic,Yes,Credit card,Yes,127.39,3829.12,2,4,0
CUST-1748,52,Male,9,One year,Fiber optic,Yes,Electronic check,No,115.3,1061.32,2,2,0
CUST-1749,40,Male,64,Month-to-month,Fiber optic,Yes,Credit card,Yes,98.66,6325.62,1,4,0
CUST-1750,46,Male,33,Month-to-month,DSL,No,Credit card,Yes,73.12,2415.08,0,3,1
CUST-1751,60,Male,52,Month-to-month,DSL,No,Electronic check,Yes,65.32,3421.74,2,3,0
CUST-1752,28,Female,14,Month-to-month,Fiber optic,No,Credit card,Yes,90.38,1278.47,0,4,1
CUST-1753,35,Female,53,Month-to-month,Fiber optic,No,Electronic check,No,117.26,6203.78,1,3,1
CUST-1754,64,Female,59,Month-to-month,DSL,No,Electronic check,No,70.15,4168.55,1,4,0
CUST-1755,29,Male,41,Month-to-month,Fiber optic,No,Mailed check,No,110.61,4544.65,2,4,0
CUST-1756,26,Female,68,Month-to-month,DSL,No,Bank transfer,Yes,69.18,4701.03,1,4,0
CUST-1757,27,Male,68,Two year,DSL,No,Bank transfer,Yes,59.01,3982.37,0,2,1
CUST-1758,75,Male,8,One year,DSL,Yes,Electronic check,Yes,67.22,517.1,2,4,0
CUST-1759,61,Female,2,Month-to-month,DSL,Yes,Credit card,No,76.77,179.04,0,5,0
CUST-1760,34,Female,41,Two year,No,No internet service,Electronic check,No,21.76,918.25,2,2,0
CUST-1761,55,Male,55,Two year,DSL,No,Electronic check,No,63.77,3508.63,2,3,0
CUST-1762,24,Male,16,Month-to-month,DSL,Yes,Electronic check,Yes,78.64,1231.69,0,2,0
CUST-1763,63,Male,62,Month-to-month,DSL,Yes,Mailed check,Yes,78.68,4861.86,2,4,0
CUST-1764,30,Male,48,Month-to-month,Fiber optic,No,Credit card,Yes,100.86,4816.92,1,4,0
CUST-1765,57,Female,30,Two year,Fiber optic,No,Bank transfer,Yes,112.73,3357.0,1,2,1
CUST-1766,59,Male,12,Two year,Fiber optic,No,Credit card,Yes,114.35,1402.6,0,5,0
CUST-1767,26,Female,35,Month-to-month,DSL,Yes,Electronic check,No,76.1,2694.4,4,2,1
CUST-1768,67,Male,11,Month-to-month,DSL,Yes,Mailed check,Yes,67.57,726.46,2,4,0
CUST-1769,44,Male,64,One year,No,No internet service,Mailed check,Yes,22.19,1420.03,3,3,1
CUST-1770,75,Male,50,Month-to-month,Fiber optic,No,Mailed check,Yes,96.02,4781.73,2,3,1
CUST-1771,19,Male,21,Month-to-month,Fiber optic,No,Electronic check,No,89.09,1870.66,3,2,1
CUST-1772,22,Male,69,Two year,No,No internet service,Bank transfer,Yes,22.19,1555.7,2,2,0
CUST-1773,46,Male,48,One year,Fiber optic,No,Mailed check,No,92.33,4448.02,0,4,0
CUST-1774,54,Female,20,Two year,DSL,No,Bank transfer,No,64.11,1294.33,2,3,0
CUST-1775,55,Male,67,Two year,DSL,No,Mailed check,Yes,73.17,4899.48,1,2,0
CUST-1776,36,Female,44,One year,DSL,No,Electronic check,No,57.09,2530.89,1,1,0
CUST-1777,25,Male,33,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,118.21,3910.63,3,1,1
CUST-1778,65,Female,61,One year,Fiber optic,No,Electronic check,Yes,109.05,6658.11,0,4,0
CUST-1779,62,Female,9,Month-to-month,Fiber optic,No,Credit card,No,88.35,793.42,3,4,1
CUST-1780,18,Female,68,One year,DSL,No,Bank transfer,No,73.45,4999.38,2,1,0
CUST-1781,39,Female,35,Month-to-month,DSL,No,Electronic check,Yes,66.37,2327.27,1,3,0
CUST-1782,69,Male,65,One year,Fiber optic,No,Credit card,Yes,97.73,6344.33,2,1,1
CUST-1783,34,Female,8,Month-to-month,DSL,Yes,Mailed check,Yes,78.13,613.42,2,5,0
CUST-1784,24,Female,45,Month-to-month,No,No internet service,Electronic check,Yes,22.06,977.75,2,5,0
CUST-1785,42,Female,47,Month-to-month,Fiber optic,No,Bank transfer,Yes,109.27,5121.7,0,4,1
CUST-1786,62,Male,40,Month-to-month,DSL,Yes,Electronic check,Yes,63.79,2548.78,1,5,1
CUST-1787,21,Male,54,One year,DSL,No,Credit card,Yes,71.79,3871.37,0,4,1
CUST-1788,53,Female,46,One year,Fiber optic,Yes,Credit card,No,108.69,4990.43,1,4,0
CUST-1789,23,Female,47,Month-to-month,Fiber optic,Yes,Credit card,Yes,115.28,5407.74,3,3,1
CUST-1790,48,Female,15,Month-to-month,DSL,No,Mailed check,Yes,59.42,895.68,1,3,0
CUST-1791,36,Female,19,Month-to-month,No,No internet service,Mailed check,Yes,25.42,503.64,3,2,1
CUST-1792,61,Female,26,Month-to-month,No,No internet service,Bank transfer,No,26.18,680.52,0,3,0
CUST-1793,71,Male,52,Month-to-month,DSL,No,Electronic check,Yes,64.46,3350.78,1,4,1
CUST-1794,56,Male,22,Two year,DSL,No,Mailed check,Yes,67.35,1467.68,1,2,1
CUST-1795,44,Male,21,Month-to-month,Fiber optic,Yes,Mailed check,Yes,108.97,2285.02,4,2,1
CUST-1796,27,Male,51,Month-to-month,DSL,No,Electronic check,No,72.88,3734.74,4,3,0
CUST-1797,43,Female,38,Month-to-month,DSL,Yes,Mailed check,Yes,72.96,2788.04,1,2,1
CUST-1798,36,Male,20,Month-to-month,Fiber optic,No,Credit card,No,114.46,2303.72,1,3,0
CUST-1799,56,Female,29,Month-to-month,DSL,No,Credit card,No,71.03,2073.91,3,5,0
CUST-1800,20,Male,51,One year,DSL,No,Electronic check,No,63.21,3230.26,1,4,0
CUST-1801,62,Female,4,Month-to-month,Fiber optic,Yes,Electronic check,No,101.05,410.22,1,4,1
CUST-1802,30,Female,55,Month-to-month,No,No internet service,Electronic check,Yes,23.25,1282.42,2,3,0
CUST-1803,67,Male,71,Month-to-month,Fiber optic,No,Credit card,Yes,113.92,8082.07,1,3,1
CUST-1804,45,Female,28,Month-to-month,Fiber optic,Yes,Electronic check,No,100.97,2828.42,2,2,1
CUST-1805,75,Male,4,Month-to-month,Fiber optic,No,Bank transfer,Yes,103.36,416.67,0,5,1
